timestamp,gpu_id,gpu_utilization,memory_utilization,gpu_power_draw,gpu_temperature,gpu_fan_speed,gpu_clock_speed,cpu_utilization,memory_usage,server_power_draw,server_temperature,disk_usage,network_bandwidth
2024-03-31 00:45:00,GPU_2,8.07,7.02,21.86,33.77,37.55,1080.12,7.98,26.59,182.15,35.88,56.04,146.39
2024-03-31 00:45:00,GPU_3,14.15,13.83,24.88,38.76,47.51,1180.1,7.98,26.59,182.15,35.88,56.04,146.39
2024-03-31 00:50:00,GPU_0,29.32,28.16,56.76,49.72,69.45,1160.33,17.49,38.26,173.24,33.38,72.33,101.13
2024-03-31 00:50:00,GPU_1,11.63,11.23,27.79,41.84,53.68,1091.43,17.49,38.26,173.24,33.38,72.33,101.13
2024-03-31 00:50:00,GPU_2,8.75,8.75,17.57,38.45,46.89,1070.53,17.49,38.26,173.24,33.38,72.33,101.13
2024-03-31 00:50:00,GPU_3,5.84,6.27,14.57,31.95,33.9,1052.93,17.49,38.26,173.24,33.38,72.33,101.13
2024-03-31 00:55:00,GPU_0,32.71,32.65,70.68,49.78,69.56,1199.54,10.58,25.26,204.67,34.68,37.32,154.65
2024-03-31 00:55:00,GPU_1,12.72,14.62,27.16,41.03,52.06,1032.86,10.58,25.26,204.67,34.68,37.32,154.65
2024-03-31 00:55:00,GPU_2,11.72,13.48,23.38,38.05,46.09,1053.25,10.58,25.26,204.67,34.68,37.32,154.65
2024-03-31 00:55:00,GPU_3,11.41,11.0,25.83,35.42,40.84,1035.67,10.58,25.26,204.67,34.68,37.32,154.65
2024-03-31 01:00:00,GPU_0,36.23,36.13,71.96,55.62,81.23,1134.59,12.48,29.75,188.78,34.0,64.58,163.58
2024-03-31 01:00:00,GPU_1,10.17,11.02,18.92,36.94,43.88,1055.66,12.48,29.75,188.78,34.0,64.58,163.58
2024-03-31 01:00:00,GPU_2,6.5,6.51,1.08,33.71,37.41,1142.93,12.48,29.75,188.78,34.0,64.58,163.58
2024-03-31 01:00:00,GPU_3,12.11,11.87,22.99,35.18,40.37,1094.19,12.48,29.75,188.78,34.0,64.58,163.58
2024-03-31 01:05:00,GPU_0,31.51,32.29,69.16,49.91,69.82,1218.96,19.06,35.41,191.0,31.62,47.97,153.58
2024-03-31 01:05:00,GPU_1,6.41,6.07,14.29,32.67,35.33,1053.04,19.06,35.41,191.0,31.62,47.97,153.58
2024-03-31 01:05:00,GPU_2,14.85,12.74,26.58,37.68,45.36,1072.76,19.06,35.41,191.0,31.62,47.97,153.58
2024-03-31 01:05:00,GPU_3,6.68,6.4,16.09,30.36,30.72,1064.78,19.06,35.41,191.0,31.62,47.97,153.58
2024-03-31 01:10:00,GPU_0,38.96,40.76,78.47,53.43,76.86,1238.54,13.77,20.63,207.92,32.14,61.78,53.94
2024-03-31 01:10:00,GPU_1,9.45,8.67,19.16,33.65,37.3,1000.0,13.77,20.63,207.92,32.14,61.78,53.94
2024-03-31 01:10:00,GPU_2,5.18,5.64,18.69,32.94,35.89,1019.44,13.77,20.63,207.92,32.14,61.78,53.94
2024-03-31 01:10:00,GPU_3,11.71,13.1,24.14,32.43,34.85,1082.89,13.77,20.63,207.92,32.14,61.78,53.94
2024-03-31 01:15:00,GPU_0,38.6,37.07,84.59,49.49,68.99,1222.08,9.21,23.13,210.23,37.43,43.95,198.19
2024-03-31 01:15:00,GPU_1,9.25,9.18,20.25,37.78,45.56,1070.94,9.21,23.13,210.23,37.43,43.95,198.19
2024-03-31 01:15:00,GPU_2,9.84,9.82,17.63,32.7,35.39,1021.87,9.21,23.13,210.23,37.43,43.95,198.19
2024-03-31 01:15:00,GPU_3,14.76,16.98,30.38,38.51,47.02,1092.63,9.21,23.13,210.23,37.43,43.95,198.19
2024-03-31 01:20:00,GPU_0,21.81,18.0,41.41,47.3,64.6,1116.28,17.25,35.31,140.66,30.91,46.28,123.15
2024-03-31 01:20:00,GPU_1,7.14,7.86,14.86,30.12,30.23,1000.09,17.25,35.31,140.66,30.91,46.28,123.15
2024-03-31 01:20:00,GPU_2,5.79,4.93,14.82,32.99,35.98,1000.0,17.25,35.31,140.66,30.91,46.28,123.15
2024-03-31 01:20:00,GPU_3,8.4,7.35,20.18,34.16,38.33,1049.6,17.25,35.31,140.66,30.91,46.28,123.15
2024-03-31 01:25:00,GPU_0,30.66,28.35,64.26,45.67,61.35,1099.29,7.95,38.59,182.58,32.76,63.9,166.28
2024-03-31 01:25:00,GPU_1,13.39,13.73,29.32,36.5,43.0,1067.67,7.95,38.59,182.58,32.76,63.9,166.28
2024-03-31 01:25:00,GPU_2,8.06,9.05,16.67,38.34,46.68,1064.24,7.95,38.59,182.58,32.76,63.9,166.28
2024-03-31 01:25:00,GPU_3,9.98,11.09,18.56,34.48,38.95,1036.69,7.95,38.59,182.58,32.76,63.9,166.28
2024-03-31 01:30:00,GPU_0,26.19,26.03,54.96,42.17,54.34,1000.0,6.69,22.75,161.55,30.23,68.99,115.06
2024-03-31 01:30:00,GPU_1,6.29,5.4,13.35,30.0,30.0,1046.44,6.69,22.75,161.55,30.23,68.99,115.06
2024-03-31 01:30:00,GPU_2,5.76,6.0,16.83,32.97,35.94,1090.14,6.69,22.75,161.55,30.23,68.99,115.06
2024-03-31 01:30:00,GPU_3,5.57,5.51,9.78,33.54,37.09,1000.0,6.69,22.75,161.55,30.23,68.99,115.06
2024-03-31 01:35:00,GPU_0,28.66,24.33,55.32,45.14,60.29,1091.99,5.43,37.79,146.93,30.74,44.13,193.21
2024-03-31 01:35:00,GPU_1,10.68,11.9,21.96,38.76,47.52,1044.48,5.43,37.79,146.93,30.74,44.13,193.21
2024-03-31 01:35:00,GPU_2,6.11,7.04,9.85,38.48,46.96,1075.51,5.43,37.79,146.93,30.74,44.13,193.21
2024-03-31 01:35:00,GPU_3,5.92,6.61,10.87,36.73,43.47,1023.05,5.43,37.79,146.93,30.74,44.13,193.21
2024-03-31 01:40:00,GPU_0,37.06,30.66,74.84,47.15,64.29,1238.83,15.8,24.91,210.4,32.44,55.1,181.71
2024-03-31 01:40:00,GPU_1,12.08,13.48,23.99,36.44,42.88,1031.26,15.8,24.91,210.4,32.44,55.1,181.71
2024-03-31 01:40:00,GPU_2,14.39,15.6,29.32,36.12,42.25,1162.17,15.8,24.91,210.4,32.44,55.1,181.71
2024-03-31 01:40:00,GPU_3,13.85,14.51,32.67,34.43,38.86,1049.53,15.8,24.91,210.4,32.44,55.1,181.71
2024-03-31 01:45:00,GPU_0,31.19,28.29,58.96,48.92,67.85,1175.31,11.37,32.21,187.14,33.01,64.65,125.58
2024-03-31 01:45:00,GPU_1,6.92,7.56,7.53,35.29,40.58,1000.0,11.37,32.21,187.14,33.01,64.65,125.58
2024-03-31 01:45:00,GPU_2,10.89,12.7,26.86,32.79,35.57,1109.93,11.37,32.21,187.14,33.01,64.65,125.58
2024-03-31 01:45:00,GPU_3,14.16,12.75,33.0,41.6,53.2,1146.3,11.37,32.21,187.14,33.01,64.65,125.58
2024-03-31 01:50:00,GPU_0,36.56,42.0,82.72,49.76,69.52,1121.08,7.07,30.1,185.67,32.25,49.58,144.49
2024-03-31 01:50:00,GPU_1,13.28,11.55,26.79,41.05,52.11,1142.4,7.07,30.1,185.67,32.25,49.58,144.49
2024-03-31 01:50:00,GPU_2,7.26,6.49,10.24,31.79,33.57,1041.91,7.07,30.1,185.67,32.25,49.58,144.49
2024-03-31 01:50:00,GPU_3,7.47,8.94,12.32,30.0,30.0,1106.47,7.07,30.1,185.67,32.25,49.58,144.49
2024-03-31 01:55:00,GPU_0,21.84,24.24,48.89,41.71,53.42,1081.03,10.09,36.39,179.39,35.24,40.62,117.5
2024-03-31 01:55:00,GPU_1,10.51,10.13,25.64,35.06,40.13,1068.75,10.09,36.39,179.39,35.24,40.62,117.5
2024-03-31 01:55:00,GPU_2,12.28,10.45,23.84,38.0,46.0,1062.7,10.09,36.39,179.39,35.24,40.62,117.5
2024-03-31 01:55:00,GPU_3,13.68,15.66,29.96,37.76,45.52,1083.37,10.09,36.39,179.39,35.24,40.62,117.5
2024-03-31 02:00:00,GPU_0,39.36,35.01,75.75,52.22,74.44,1106.49,6.32,26.15,188.33,34.12,35.39,167.46
2024-03-31 02:00:00,GPU_1,8.18,8.96,14.86,35.9,41.81,1000.0,6.32,26.15,188.33,34.12,35.39,167.46
2024-03-31 02:00:00,GPU_2,8.57,8.06,11.44,32.79,35.57,1059.37,6.32,26.15,188.33,34.12,35.39,167.46
2024-03-31 02:00:00,GPU_3,14.81,15.7,24.04,40.32,50.64,1065.72,6.32,26.15,188.33,34.12,35.39,167.46
2024-03-31 02:05:00,GPU_0,37.94,32.91,80.1,55.24,80.48,1247.01,9.31,20.01,178.87,31.5,58.19,142.35
2024-03-31 02:05:00,GPU_1,13.19,12.57,31.07,37.92,45.84,1111.7,9.31,20.01,178.87,31.5,58.19,142.35
2024-03-31 02:05:00,GPU_2,5.85,6.0,4.85,35.27,40.53,1002.6,9.31,20.01,178.87,31.5,58.19,142.35
2024-03-31 02:05:00,GPU_3,8.09,8.9,12.33,36.84,43.68,1039.13,9.31,20.01,178.87,31.5,58.19,142.35
2024-03-31 02:10:00,GPU_0,20.38,22.02,37.65,43.28,56.55,1024.23,5.2,30.89,154.74,29.36,46.71,53.81
2024-03-31 02:10:00,GPU_1,13.29,13.82,21.76,43.27,56.54,1075.01,5.2,30.89,154.74,29.36,46.71,53.81
2024-03-31 02:10:00,GPU_2,9.18,9.06,19.88,37.74,45.49,1091.91,5.2,30.89,154.74,29.36,46.71,53.81
2024-03-31 02:10:00,GPU_3,11.36,12.43,32.23,34.96,39.92,1092.2,5.2,30.89,154.74,29.36,46.71,53.81
2024-03-31 02:15:00,GPU_0,20.87,21.17,46.85,34.85,39.71,1120.46,9.6,24.35,174.28,31.88,62.46,51.53
2024-03-31 02:15:00,GPU_1,9.41,7.95,23.23,35.38,40.76,1000.0,9.6,24.35,174.28,31.88,62.46,51.53
2024-03-31 02:15:00,GPU_2,11.0,11.32,22.19,32.69,35.38,1045.88,9.6,24.35,174.28,31.88,62.46,51.53
2024-03-31 02:15:00,GPU_3,7.53,8.19,27.12,31.33,32.65,1000.0,9.6,24.35,174.28,31.88,62.46,51.53
2024-03-31 02:20:00,GPU_0,31.27,36.57,63.66,47.92,65.85,1117.73,13.16,39.22,155.8,33.84,39.57,125.62
2024-03-31 02:20:00,GPU_1,9.97,9.47,15.1,34.29,38.58,1063.25,13.16,39.22,155.8,33.84,39.57,125.62
2024-03-31 02:20:00,GPU_2,7.12,6.28,15.09,33.64,37.28,1074.98,13.16,39.22,155.8,33.84,39.57,125.62
2024-03-31 02:20:00,GPU_3,12.59,13.18,24.31,36.69,43.38,1065.47,13.16,39.22,155.8,33.84,39.57,125.62
2024-03-31 02:25:00,GPU_0,33.27,29.23,67.43,46.97,63.95,1128.83,17.28,20.78,164.37,33.52,41.66,54.49
2024-03-31 02:25:00,GPU_1,9.89,9.25,13.99,35.47,40.93,1018.32,17.28,20.78,164.37,33.52,41.66,54.49
2024-03-31 02:25:00,GPU_2,7.36,6.33,18.26,35.38,40.75,1085.12,17.28,20.78,164.37,33.52,41.66,54.49
2024-03-31 02:25:00,GPU_3,8.52,7.9,17.9,33.73,37.47,1030.09,17.28,20.78,164.37,33.52,41.66,54.49
2024-03-31 02:30:00,GPU_0,20.14,23.83,41.06,41.23,52.46,1101.71,17.04,39.9,155.75,34.93,39.52,161.38
2024-03-31 02:30:00,GPU_1,10.38,8.31,18.34,37.14,44.29,1037.85,17.04,39.9,155.75,34.93,39.52,161.38
2024-03-31 02:30:00,GPU_2,13.21,14.4,28.48,39.87,49.74,1113.8,17.04,39.9,155.75,34.93,39.52,161.38
2024-03-31 02:30:00,GPU_3,8.36,8.92,21.13,30.0,30.0,1066.67,17.04,39.9,155.75,34.93,39.52,161.38
2024-03-31 02:35:00,GPU_0,22.26,21.84,40.89,45.41,60.82,1082.95,9.59,24.29,162.99,29.04,67.57,154.4
2024-03-31 02:35:00,GPU_1,14.14,13.0,34.5,34.98,39.97,1041.57,9.59,24.29,162.99,29.04,67.57,154.4
2024-03-31 02:35:00,GPU_2,9.3,9.59,24.64,30.21,30.43,1091.32,9.59,24.29,162.99,29.04,67.57,154.4
2024-03-31 02:35:00,GPU_3,8.72,8.62,7.35,37.24,44.49,1009.71,9.59,24.29,162.99,29.04,67.57,154.4
2024-03-31 02:40:00,GPU_0,37.0,39.27,76.0,53.03,76.06,1122.83,5.26,31.09,172.58,26.64,57.23,185.54
2024-03-31 02:40:00,GPU_1,12.2,11.77,21.58,37.33,44.66,1058.28,5.26,31.09,172.58,26.64,57.23,185.54
2024-03-31 02:40:00,GPU_2,5.65,4.6,0.0,33.96,37.92,1020.85,5.26,31.09,172.58,26.64,57.23,185.54
2024-03-31 02:40:00,GPU_3,12.02,10.16,20.02,36.06,42.13,1018.29,5.26,31.09,172.58,26.64,57.23,185.54
2024-03-31 02:45:00,GPU_0,23.01,25.27,41.06,46.69,63.38,1179.11,9.94,22.96,157.53,28.35,65.79,70.87
2024-03-31 02:45:00,GPU_1,9.11,10.73,13.13,35.58,41.16,1073.53,9.94,22.96,157.53,28.35,65.79,70.87
2024-03-31 02:45:00,GPU_2,14.55,13.0,33.42,42.72,55.44,1053.2,9.94,22.96,157.53,28.35,65.79,70.87
2024-03-31 02:45:00,GPU_3,12.06,11.01,22.69,35.53,41.06,1066.35,9.94,22.96,157.53,28.35,65.79,70.87
2024-03-31 02:50:00,GPU_0,22.09,25.3,54.63,48.8,67.6,1115.04,16.42,34.55,163.23,30.23,49.8,174.62
2024-03-31 02:50:00,GPU_1,5.26,4.54,12.37,35.38,40.75,1070.75,16.42,34.55,163.23,30.23,49.8,174.62
2024-03-31 02:50:00,GPU_2,11.62,12.71,17.52,36.52,43.04,1047.12,16.42,34.55,163.23,30.23,49.8,174.62
2024-03-31 02:50:00,GPU_3,11.36,11.35,19.73,35.55,41.1,1073.26,16.42,34.55,163.23,30.23,49.8,174.62
2024-03-31 02:55:00,GPU_0,25.93,23.34,48.84,46.11,62.22,1150.63,8.62,23.46,157.37,29.97,65.92,123.09
2024-03-31 02:55:00,GPU_1,8.99,9.36,16.6,35.54,41.07,1015.97,8.62,23.46,157.37,29.97,65.92,123.09
2024-03-31 02:55:00,GPU_2,6.99,6.15,9.99,36.1,42.19,1000.0,8.62,23.46,157.37,29.97,65.92,123.09
2024-03-31 02:55:00,GPU_3,7.17,7.24,9.28,35.77,41.54,1069.97,8.62,23.46,157.37,29.97,65.92,123.09
2024-03-31 03:00:00,GPU_0,37.69,31.93,65.87,59.06,88.11,1223.46,6.56,39.94,157.39,31.16,59.82,95.55
2024-03-31 03:00:00,GPU_1,10.98,12.43,18.76,40.78,51.56,1000.0,6.56,39.94,157.39,31.16,59.82,95.55
2024-03-31 03:00:00,GPU_2,6.0,5.77,3.18,36.84,43.67,1053.98,6.56,39.94,157.39,31.16,59.82,95.55
2024-03-31 03:00:00,GPU_3,9.22,9.99,23.48,33.84,37.69,1086.46,6.56,39.94,157.39,31.16,59.82,95.55
2024-03-31 03:05:00,GPU_0,28.83,27.79,63.04,50.17,70.34,1172.03,18.38,29.55,202.52,30.43,36.51,109.45
2024-03-31 03:05:00,GPU_1,14.36,12.19,22.63,40.1,50.2,1000.0,18.38,29.55,202.52,30.43,36.51,109.45
2024-03-31 03:05:00,GPU_2,10.35,8.88,17.04,33.57,37.14,1080.25,18.38,29.55,202.52,30.43,36.51,109.45
2024-03-31 03:05:00,GPU_3,14.94,14.44,23.23,36.05,42.11,1066.52,18.38,29.55,202.52,30.43,36.51,109.45
2024-03-31 03:10:00,GPU_0,38.15,36.11,75.88,52.99,75.98,1181.12,15.78,28.38,217.29,34.33,53.94,175.2
2024-03-31 03:10:00,GPU_1,14.93,16.28,36.9,39.19,48.39,1057.9,15.78,28.38,217.29,34.33,53.94,175.2
2024-03-31 03:10:00,GPU_2,7.81,7.26,11.69,38.57,47.15,1076.78,15.78,28.38,217.29,34.33,53.94,175.2
2024-03-31 03:10:00,GPU_3,11.04,11.36,19.18,39.6,49.2,1090.33,15.78,28.38,217.29,34.33,53.94,175.2
2024-03-31 03:15:00,GPU_0,37.78,32.19,68.59,53.96,77.93,1160.22,13.16,31.01,200.52,33.28,33.1,120.78
2024-03-31 03:15:00,GPU_1,14.58,12.63,28.5,33.63,37.25,1065.2,13.16,31.01,200.52,33.28,33.1,120.78
2024-03-31 03:15:00,GPU_2,11.2,11.46,24.95,36.4,42.8,1042.28,13.16,31.01,200.52,33.28,33.1,120.78
2024-03-31 03:15:00,GPU_3,13.4,12.54,32.32,35.77,41.54,1092.15,13.16,31.01,200.52,33.28,33.1,120.78
2024-03-31 03:20:00,GPU_0,29.93,28.26,67.16,46.04,62.08,1147.91,17.43,28.98,189.06,32.42,54.1,104.48
2024-03-31 03:20:00,GPU_1,13.71,13.91,28.51,39.95,49.9,1100.59,17.43,28.98,189.06,32.42,54.1,104.48
2024-03-31 03:20:00,GPU_2,7.6,6.94,15.61,32.47,34.94,1031.08,17.43,28.98,189.06,32.42,54.1,104.48
2024-03-31 03:20:00,GPU_3,13.34,14.08,22.25,36.12,42.24,1120.62,17.43,28.98,189.06,32.42,54.1,104.48
2024-03-31 03:25:00,GPU_0,31.83,32.48,63.61,45.61,61.23,1155.7,14.53,20.02,190.73,30.26,58.54,87.76
2024-03-31 03:25:00,GPU_1,14.42,12.46,35.9,37.7,45.4,1076.69,14.53,20.02,190.73,30.26,58.54,87.76
2024-03-31 03:25:00,GPU_2,7.3,6.07,10.74,36.72,43.45,1041.36,14.53,20.02,190.73,30.26,58.54,87.76
2024-03-31 03:25:00,GPU_3,5.46,4.63,9.51,31.19,32.37,1000.0,14.53,20.02,190.73,30.26,58.54,87.76
2024-03-31 03:30:00,GPU_0,22.51,24.29,46.57,42.36,54.71,1076.93,5.92,29.3,146.19,28.88,40.2,155.44
2024-03-31 03:30:00,GPU_1,10.67,11.62,21.38,36.17,42.33,1002.26,5.92,29.3,146.19,28.88,40.2,155.44
2024-03-31 03:30:00,GPU_2,6.62,5.38,10.91,34.02,38.05,1000.0,5.92,29.3,146.19,28.88,40.2,155.44
2024-03-31 03:30:00,GPU_3,5.33,5.18,16.07,32.49,34.99,1000.0,5.92,29.3,146.19,28.88,40.2,155.44
2024-03-31 03:35:00,GPU_0,33.19,28.6,69.14,45.02,60.04,1206.25,5.28,20.76,210.43,34.78,46.72,118.89
2024-03-31 03:35:00,GPU_1,11.45,11.9,22.37,43.74,57.47,1093.81,5.28,20.76,210.43,34.78,46.72,118.89
2024-03-31 03:35:00,GPU_2,14.53,14.42,29.99,39.91,49.82,1125.82,5.28,20.76,210.43,34.78,46.72,118.89
2024-03-31 03:35:00,GPU_3,9.75,9.73,21.59,34.64,39.29,1065.94,5.28,20.76,210.43,34.78,46.72,118.89
2024-03-31 03:40:00,GPU_0,23.84,27.91,46.95,42.23,54.46,1142.01,17.34,24.81,180.36,31.6,52.77,186.1
2024-03-31 03:40:00,GPU_1,13.7,15.48,24.9,35.3,40.59,1000.0,17.34,24.81,180.36,31.6,52.77,186.1
2024-03-31 03:40:00,GPU_2,6.71,7.19,19.14,32.46,34.92,1035.7,17.34,24.81,180.36,31.6,52.77,186.1
2024-03-31 03:40:00,GPU_3,8.64,10.03,22.86,41.42,52.84,1036.61,17.34,24.81,180.36,31.6,52.77,186.1
2024-03-31 03:45:00,GPU_0,32.21,37.68,68.98,50.42,70.85,1145.89,12.36,33.54,177.78,31.71,33.75,152.94
2024-03-31 03:45:00,GPU_1,12.34,11.72,12.92,39.93,49.87,1000.0,12.36,33.54,177.78,31.71,33.75,152.94
2024-03-31 03:45:00,GPU_2,6.77,6.54,10.23,33.98,37.96,1074.74,12.36,33.54,177.78,31.71,33.75,152.94
2024-03-31 03:45:00,GPU_3,13.28,10.86,28.15,35.67,41.34,1087.78,12.36,33.54,177.78,31.71,33.75,152.94
2024-03-31 03:50:00,GPU_0,29.85,32.55,52.2,47.88,65.76,1203.19,17.32,38.73,169.83,30.44,60.16,172.58
2024-03-31 03:50:00,GPU_1,8.12,8.82,15.32,33.75,37.51,1000.0,17.32,38.73,169.83,30.44,60.16,172.58
2024-03-31 03:50:00,GPU_2,14.12,14.94,29.09,41.02,52.03,1029.73,17.32,38.73,169.83,30.44,60.16,172.58
2024-03-31 03:50:00,GPU_3,8.27,6.97,18.9,35.82,41.64,1091.85,17.32,38.73,169.83,30.44,60.16,172.58
2024-03-31 03:55:00,GPU_0,34.4,40.83,68.46,50.28,70.56,1145.09,5.8,32.79,157.5,32.48,66.16,167.64
2024-03-31 03:55:00,GPU_1,10.45,9.33,15.48,33.25,36.5,1097.63,5.8,32.79,157.5,32.48,66.16,167.64
2024-03-31 03:55:00,GPU_2,13.1,12.27,13.44,40.33,50.66,1018.21,5.8,32.79,157.5,32.48,66.16,167.64
2024-03-31 03:55:00,GPU_3,10.24,9.62,17.86,36.27,42.53,1034.05,5.8,32.79,157.5,32.48,66.16,167.64
2024-03-31 04:00:00,GPU_0,32.98,35.21,65.36,52.99,75.99,1164.48,8.26,32.25,166.98,34.92,65.94,110.19
2024-03-31 04:00:00,GPU_1,9.97,10.95,16.93,33.76,37.52,1019.83,8.26,32.25,166.98,34.92,65.94,110.19
2024-03-31 04:00:00,GPU_2,13.5,12.09,20.36,36.49,42.97,1091.91,8.26,32.25,166.98,34.92,65.94,110.19
2024-03-31 04:00:00,GPU_3,11.28,12.55,22.28,33.51,37.01,1037.91,8.26,32.25,166.98,34.92,65.94,110.19
2024-03-31 04:05:00,GPU_0,22.22,25.62,47.01,47.39,64.78,1125.51,9.36,24.39,159.46,30.4,68.29,186.07
2024-03-31 04:05:00,GPU_1,13.16,11.5,20.15,39.38,48.76,1059.11,9.36,24.39,159.46,30.4,68.29,186.07
2024-03-31 04:05:00,GPU_2,13.59,15.25,26.95,42.38,54.75,1024.59,9.36,24.39,159.46,30.4,68.29,186.07
2024-03-31 04:05:00,GPU_3,5.14,5.83,12.96,36.37,42.74,1104.98,9.36,24.39,159.46,30.4,68.29,186.07
2024-03-31 04:10:00,GPU_0,26.85,27.07,56.56,45.59,61.19,1214.3,9.98,37.2,169.06,31.36,61.87,135.92
2024-03-31 04:10:00,GPU_1,6.21,7.3,10.21,34.7,39.39,1015.17,9.98,37.2,169.06,31.36,61.87,135.92
