timestamp,gpu_id,gpu_utilization,memory_utilization,gpu_power_draw,gpu_temperature,gpu_fan_speed,gpu_clock_speed,cpu_utilization,memory_usage,server_power_draw,server_temperature,disk_usage,network_bandwidth
2024-03-31 00:20:00,GPU_3,9.26,9.08,19.6,34.63,39.25,1000.0,7.85,20.38,178.62,31.2,66.79,178.36
2024-03-31 00:25:00,GPU_0,28.62,29.22,53.76,45.02,60.03,1110.23,5.3,28.06,169.66,32.8,41.48,126.06
2024-03-31 00:25:00,GPU_1,13.76,13.65,27.01,36.66,43.32,1083.49,5.3,28.06,169.66,32.8,41.48,126.06
2024-03-31 00:25:00,GPU_2,10.96,11.13,22.16,39.21,48.42,1066.18,5.3,28.06,169.66,32.8,41.48,126.06
2024-03-31 00:25:00,GPU_3,13.8,11.4,29.87,37.34,44.68,1053.19,5.3,28.06,169.66,32.8,41.48,126.06
2024-03-31 00:30:00,GPU_0,32.0,33.58,58.46,46.49,62.97,1155.84,14.46,34.55,192.11,28.4,48.77,149.94
2024-03-31 00:30:00,GPU_1,13.71,11.2,32.94,38.87,47.73,1071.9,14.46,34.55,192.11,28.4,48.77,149.94
2024-03-31 00:30:00,GPU_2,9.46,8.63,11.16,32.37,34.74,1067.23,14.46,34.55,192.11,28.4,48.77,149.94
2024-03-31 00:30:00,GPU_3,13.22,11.46,26.81,34.73,39.46,1058.24,14.46,34.55,192.11,28.4,48.77,149.94
2024-03-31 00:35:00,GPU_0,23.77,24.1,48.12,49.58,69.16,1000.0,5.79,23.96,158.46,29.45,49.71,64.82
2024-03-31 00:35:00,GPU_1,8.89,8.9,15.29,41.99,53.99,1000.0,5.79,23.96,158.46,29.45,49.71,64.82
2024-03-31 00:35:00,GPU_2,5.17,4.82,4.89,33.67,37.33,1123.92,5.79,23.96,158.46,29.45,49.71,64.82
2024-03-31 00:35:00,GPU_3,13.72,15.28,25.61,30.0,30.0,1030.09,5.79,23.96,158.46,29.45,49.71,64.82
2024-03-31 00:40:00,GPU_0,30.96,33.31,63.13,48.63,67.26,1000.0,16.97,35.14,197.81,33.91,53.92,127.89
2024-03-31 00:40:00,GPU_1,10.87,12.52,17.04,35.46,40.91,1045.87,16.97,35.14,197.81,33.91,53.92,127.89
2024-03-31 00:40:00,GPU_2,13.88,12.91,23.59,40.06,50.13,1091.24,16.97,35.14,197.81,33.91,53.92,127.89
2024-03-31 00:40:00,GPU_3,14.12,13.16,26.4,37.99,45.98,1039.14,16.97,35.14,197.81,33.91,53.92,127.89
2024-03-31 00:45:00,GPU_0,27.13,30.88,53.31,43.78,57.57,1108.58,14.45,21.84,188.02,31.41,33.37,78.67
2024-03-31 00:45:00,GPU_1,12.96,12.66,29.52,35.95,41.9,1088.4,14.45,21.84,188.02,31.41,33.37,78.67
2024-03-31 00:45:00,GPU_2,8.14,8.67,17.58,32.25,34.51,1079.05,14.45,21.84,188.02,31.41,33.37,78.67
2024-03-31 00:45:00,GPU_3,11.42,12.76,25.32,36.9,43.79,1069.52,14.45,21.84,188.02,31.41,33.37,78.67
2024-03-31 00:50:00,GPU_0,32.54,26.3,62.29,47.63,65.26,1173.13,19.1,25.92,202.37,33.39,49.67,176.76
2024-03-31 00:50:00,GPU_1,11.45,10.33,22.85,34.31,38.63,1056.36,19.1,25.92,202.37,33.39,49.67,176.76
2024-03-31 00:50:00,GPU_2,13.41,13.86,29.29,36.54,43.08,1028.35,19.1,25.92,202.37,33.39,49.67,176.76
2024-03-31 00:50:00,GPU_3,11.63,12.87,27.39,32.44,34.88,1000.0,19.1,25.92,202.37,33.39,49.67,176.76
2024-03-31 00:55:00,GPU_0,36.77,36.76,69.5,44.32,58.63,1190.84,19.36,34.86,209.27,35.27,51.28,70.72
2024-03-31 00:55:00,GPU_1,14.49,16.45,31.62,40.49,50.98,1074.76,19.36,34.86,209.27,35.27,51.28,70.72
2024-03-31 00:55:00,GPU_2,10.94,12.91,15.84,35.49,40.97,1000.0,19.36,34.86,209.27,35.27,51.28,70.72
2024-03-31 00:55:00,GPU_3,14.94,13.13,37.27,41.98,53.96,1054.72,19.36,34.86,209.27,35.27,51.28,70.72
2024-03-31 01:00:00,GPU_0,24.95,26.7,45.59,36.41,42.83,1117.73,18.14,24.25,173.33,31.48,47.63,199.83
2024-03-31 01:00:00,GPU_1,14.57,12.75,28.23,36.34,42.67,1089.17,18.14,24.25,173.33,31.48,47.63,199.83
2024-03-31 01:00:00,GPU_2,6.87,7.9,15.29,30.58,31.16,1015.4,18.14,24.25,173.33,31.48,47.63,199.83
2024-03-31 01:00:00,GPU_3,13.33,10.76,23.33,39.94,49.88,1071.03,18.14,24.25,173.33,31.48,47.63,199.83
2024-03-31 01:05:00,GPU_0,26.49,27.85,46.23,43.87,57.74,1085.99,6.18,24.78,165.92,31.73,59.63,150.1
2024-03-31 01:05:00,GPU_1,13.69,11.67,22.97,39.99,49.97,1086.0,6.18,24.78,165.92,31.73,59.63,150.1
2024-03-31 01:05:00,GPU_2,8.89,7.64,23.13,39.76,49.53,1099.96,6.18,24.78,165.92,31.73,59.63,150.1
2024-03-31 01:05:00,GPU_3,7.61,6.53,18.56,33.74,37.48,1011.49,6.18,24.78,165.92,31.73,59.63,150.1
2024-03-31 01:10:00,GPU_0,23.4,27.1,41.39,44.96,59.92,1142.42,14.55,20.26,164.26,28.69,58.71,130.82
2024-03-31 01:10:00,GPU_1,13.49,11.38,34.33,37.44,44.88,1000.0,14.55,20.26,164.26,28.69,58.71,130.82
2024-03-31 01:10:00,GPU_2,5.46,4.74,6.57,30.93,31.85,1000.0,14.55,20.26,164.26,28.69,58.71,130.82
2024-03-31 01:10:00,GPU_3,11.97,11.91,27.6,37.98,45.95,1148.31,14.55,20.26,164.26,28.69,58.71,130.82
2024-03-31 01:15:00,GPU_0,26.63,24.81,49.09,47.88,65.77,1097.85,5.52,25.05,161.7,30.54,32.97,62.8
2024-03-31 01:15:00,GPU_1,7.9,8.32,15.81,38.23,46.47,1051.77,5.52,25.05,161.7,30.54,32.97,62.8
2024-03-31 01:15:00,GPU_2,5.52,4.97,8.16,36.78,43.57,1000.0,5.52,25.05,161.7,30.54,32.97,62.8
2024-03-31 01:15:00,GPU_3,12.48,11.91,22.06,36.15,42.29,1049.36,5.52,25.05,161.7,30.54,32.97,62.8
2024-03-31 01:20:00,GPU_0,27.13,30.8,54.29,51.41,72.83,1116.84,16.78,36.78,190.32,31.21,35.96,92.6
2024-03-31 01:20:00,GPU_1,10.79,11.34,26.24,39.82,49.63,1047.82,16.78,36.78,190.32,31.21,35.96,92.6
2024-03-31 01:20:00,GPU_2,14.27,11.75,18.64,37.2,44.4,1069.48,16.78,36.78,190.32,31.21,35.96,92.6
2024-03-31 01:20:00,GPU_3,14.52,13.31,23.49,34.34,38.69,1074.88,16.78,36.78,190.32,31.21,35.96,92.6
2024-03-31 01:25:00,GPU_0,22.95,23.98,45.46,41.74,53.48,1050.36,17.71,39.4,198.82,30.7,66.07,183.13
2024-03-31 01:25:00,GPU_1,12.71,11.69,24.82,35.86,41.71,1000.0,17.71,39.4,198.82,30.7,66.07,183.13
2024-03-31 01:25:00,GPU_2,9.17,10.28,27.93,37.33,44.65,1113.7,17.71,39.4,198.82,30.7,66.07,183.13
2024-03-31 01:25:00,GPU_3,11.62,12.04,24.88,34.55,39.1,1032.53,17.71,39.4,198.82,30.7,66.07,183.13
2024-03-31 01:30:00,GPU_0,31.31,29.35,65.11,51.79,73.57,1157.8,12.65,26.83,168.38,35.23,42.61,194.18
2024-03-31 01:30:00,GPU_1,6.75,6.83,8.04,31.53,33.07,1047.91,12.65,26.83,168.38,35.23,42.61,194.18
2024-03-31 01:30:00,GPU_2,10.78,9.86,20.06,33.7,37.39,1076.94,12.65,26.83,168.38,35.23,42.61,194.18
2024-03-31 01:30:00,GPU_3,9.88,11.05,26.21,36.52,43.05,1000.0,12.65,26.83,168.38,35.23,42.61,194.18
2024-03-31 01:35:00,GPU_0,25.95,23.13,55.94,46.4,62.81,1088.62,11.12,34.67,201.8,32.74,56.52,52.79
2024-03-31 01:35:00,GPU_1,13.45,11.31,29.5,37.89,45.79,1000.0,11.12,34.67,201.8,32.74,56.52,52.79
2024-03-31 01:35:00,GPU_2,6.86,6.39,11.51,32.23,34.46,1103.94,11.12,34.67,201.8,32.74,56.52,52.79
2024-03-31 01:35:00,GPU_3,14.8,16.74,28.81,47.07,64.15,1113.06,11.12,34.67,201.8,32.74,56.52,52.79
2024-03-31 01:40:00,GPU_0,23.3,23.55,39.92,44.09,58.18,1140.9,7.19,33.5,113.08,25.61,61.5,112.41
2024-03-31 01:40:00,GPU_1,7.73,7.97,10.67,37.11,44.21,1000.0,7.19,33.5,113.08,25.61,61.5,112.41
2024-03-31 01:40:00,GPU_2,7.28,6.39,7.17,35.59,41.19,1106.45,7.19,33.5,113.08,25.61,61.5,112.41
2024-03-31 01:40:00,GPU_3,5.58,5.32,1.53,35.19,40.38,1000.0,7.19,33.5,113.08,25.61,61.5,112.41
2024-03-31 01:45:00,GPU_0,31.55,31.38,60.8,49.91,69.82,1197.73,11.18,25.75,182.47,33.57,41.43,55.17
2024-03-31 01:45:00,GPU_1,7.69,6.63,17.67,38.7,47.4,1156.6,11.18,25.75,182.47,33.57,41.43,55.17
2024-03-31 01:45:00,GPU_2,6.23,5.27,9.26,39.61,49.23,1054.09,11.18,25.75,182.47,33.57,41.43,55.17
2024-03-31 01:45:00,GPU_3,12.73,14.9,25.6,38.37,46.74,1047.13,11.18,25.75,182.47,33.57,41.43,55.17
2024-03-31 01:50:00,GPU_0,24.86,21.14,46.51,47.59,65.18,1100.7,9.09,26.81,176.89,31.45,36.39,124.37
2024-03-31 01:50:00,GPU_1,10.09,11.29,24.19,33.94,37.89,1000.0,9.09,26.81,176.89,31.45,36.39,124.37
2024-03-31 01:50:00,GPU_2,9.85,7.99,13.48,36.55,43.11,1001.13,9.09,26.81,176.89,31.45,36.39,124.37
2024-03-31 01:50:00,GPU_3,14.76,13.84,33.58,39.74,49.47,1141.37,9.09,26.81,176.89,31.45,36.39,124.37
2024-03-31 01:55:00,GPU_0,35.77,34.93,66.66,53.9,77.79,1229.65,9.57,28.59,183.39,34.91,42.89,102.75
2024-03-31 01:55:00,GPU_1,13.85,12.63,29.12,40.76,51.51,1091.44,9.57,28.59,183.39,34.91,42.89,102.75
2024-03-31 01:55:00,GPU_2,7.57,7.63,14.09,30.33,30.65,1034.38,9.57,28.59,183.39,34.91,42.89,102.75
2024-03-31 01:55:00,GPU_3,8.93,9.59,19.88,33.69,37.38,1036.01,9.57,28.59,183.39,34.91,42.89,102.75
2024-03-31 02:00:00,GPU_0,20.27,22.96,49.61,44.01,58.03,1063.15,19.6,35.53,149.74,29.79,50.93,109.16
2024-03-31 02:00:00,GPU_1,10.04,9.41,17.58,36.04,42.08,1096.06,19.6,35.53,149.74,29.79,50.93,109.16
2024-03-31 02:00:00,GPU_2,12.08,12.45,28.92,42.86,55.72,1014.48,19.6,35.53,149.74,29.79,50.93,109.16
2024-03-31 02:00:00,GPU_3,5.65,5.1,17.49,34.62,39.24,1054.81,19.6,35.53,149.74,29.79,50.93,109.16
2024-03-31 02:05:00,GPU_0,28.34,32.18,63.69,46.08,62.17,1149.59,6.01,33.65,182.59,30.49,62.3,177.09
2024-03-31 02:05:00,GPU_1,9.98,10.65,14.35,34.62,39.24,1107.64,6.01,33.65,182.59,30.49,62.3,177.09
2024-03-31 02:05:00,GPU_2,8.73,9.5,20.21,41.67,53.34,1000.0,6.01,33.65,182.59,30.49,62.3,177.09
2024-03-31 02:05:00,GPU_3,11.59,9.37,28.58,33.68,37.36,1049.44,6.01,33.65,182.59,30.49,62.3,177.09
2024-03-31 02:10:00,GPU_0,33.51,32.73,70.37,48.64,67.28,1198.46,13.13,37.3,188.45,36.33,46.25,75.78
2024-03-31 02:10:00,GPU_1,10.36,9.27,21.34,38.34,46.68,1019.86,13.13,37.3,188.45,36.33,46.25,75.78
2024-03-31 02:10:00,GPU_2,8.65,8.1,22.84,33.63,37.26,1113.13,13.13,37.3,188.45,36.33,46.25,75.78
2024-03-31 02:10:00,GPU_3,11.94,11.55,31.63,39.43,48.87,1149.17,13.13,37.3,188.45,36.33,46.25,75.78
2024-03-31 02:15:00,GPU_0,20.07,16.97,39.25,41.23,52.46,1141.87,15.14,22.4,145.95,30.99,47.37,122.8
2024-03-31 02:15:00,GPU_1,9.24,10.15,15.27,34.31,38.62,1051.19,15.14,22.4,145.95,30.99,47.37,122.8
2024-03-31 02:15:00,GPU_2,5.84,4.72,6.31,32.31,34.61,1097.3,15.14,22.4,145.95,30.99,47.37,122.8
2024-03-31 02:15:00,GPU_3,13.1,15.45,18.66,44.57,59.14,1022.74,15.14,22.4,145.95,30.99,47.37,122.8
2024-03-31 02:20:00,GPU_0,32.95,29.69,72.48,52.32,74.64,1221.55,15.24,24.06,154.06,30.47,50.97,121.37
2024-03-31 02:20:00,GPU_1,9.29,8.29,11.7,32.86,35.73,1012.89,15.24,24.06,154.06,30.47,50.97,121.37
2024-03-31 02:20:00,GPU_2,7.77,7.08,12.57,34.61,39.22,1108.84,15.24,24.06,154.06,30.47,50.97,121.37
2024-03-31 02:20:00,GPU_3,7.05,7.19,10.26,36.23,42.46,1000.0,15.24,24.06,154.06,30.47,50.97,121.37
2024-03-31 02:25:00,GPU_0,34.32,31.61,71.42,50.67,71.34,1190.99,6.89,26.85,191.21,35.4,69.91,128.88
2024-03-31 02:25:00,GPU_1,14.31,16.96,14.87,38.39,46.77,1048.84,6.89,26.85,191.21,35.4,69.91,128.88
2024-03-31 02:25:00,GPU_2,9.54,9.68,21.54,41.0,52.01,1000.0,6.89,26.85,191.21,35.4,69.91,128.88
2024-03-31 02:25:00,GPU_3,14.27,12.24,28.09,37.08,44.16,1064.04,6.89,26.85,191.21,35.4,69.91,128.88
2024-03-31 02:30:00,GPU_0,31.72,36.28,69.34,48.34,66.69,1090.81,8.82,22.92,169.95,32.13,41.97,62.5
2024-03-31 02:30:00,GPU_1,9.41,11.08,17.53,36.42,42.84,1034.07,8.82,22.92,169.95,32.13,41.97,62.5
2024-03-31 02:30:00,GPU_2,5.78,5.24,15.68,35.72,41.44,1095.43,8.82,22.92,169.95,32.13,41.97,62.5
2024-03-31 02:30:00,GPU_3,10.3,10.07,18.93,37.66,45.32,1024.12,8.82,22.92,169.95,32.13,41.97,62.5
2024-03-31 02:35:00,GPU_0,26.87,29.49,62.85,46.4,62.81,1180.89,18.25,20.82,186.97,28.63,39.15,176.63
2024-03-31 02:35:00,GPU_1,13.69,14.06,17.37,37.81,45.61,1123.04,18.25,20.82,186.97,28.63,39.15,176.63
2024-03-31 02:35:00,GPU_2,6.29,7.07,7.4,30.0,30.0,1000.0,18.25,20.82,186.97,28.63,39.15,176.63
2024-03-31 02:35:00,GPU_3,11.84,12.19,27.05,31.79,33.59,1029.75,18.25,20.82,186.97,28.63,39.15,176.63
2024-03-31 02:40:00,GPU_0,38.64,39.04,77.11,54.77,79.54,1215.08,17.27,34.34,203.18,32.43,49.45,127.32
2024-03-31 02:40:00,GPU_1,10.23,12.11,20.46,32.2,34.39,1021.11,17.27,34.34,203.18,32.43,49.45,127.32
2024-03-31 02:40:00,GPU_2,10.13,10.76,20.84,35.63,41.27,1000.87,17.27,34.34,203.18,32.43,49.45,127.32
2024-03-31 02:40:00,GPU_3,12.17,11.36,28.67,34.49,38.97,1050.76,17.27,34.34,203.18,32.43,49.45,127.32
2024-03-31 02:45:00,GPU_0,29.08,29.53,57.1,43.97,57.95,1164.55,6.24,33.88,180.55,31.98,49.27,94.55
2024-03-31 02:45:00,GPU_1,13.24,14.72,22.01,39.85,49.7,1033.59,6.24,33.88,180.55,31.98,49.27,94.55
2024-03-31 02:45:00,GPU_2,7.27,8.22,20.43,33.05,36.1,1001.35,6.24,33.88,180.55,31.98,49.27,94.55
2024-03-31 02:45:00,GPU_3,11.21,12.94,22.88,30.59,31.17,1102.27,6.24,33.88,180.55,31.98,49.27,94.55
2024-03-31 02:50:00,GPU_0,35.73,39.86,71.28,52.77,75.55,1202.41,10.92,31.21,175.79,31.51,58.72,77.17
2024-03-31 02:50:00,GPU_1,9.1,10.05,14.46,36.45,42.89,1063.94,10.92,31.21,175.79,31.51,58.72,77.17
2024-03-31 02:50:00,GPU_2,13.14,15.14,21.04,39.1,48.2,1097.05,10.92,31.21,175.79,31.51,58.72,77.17
2024-03-31 02:50:00,GPU_3,5.82,5.7,4.48,37.65,45.3,1034.4,10.92,31.21,175.79,31.51,58.72,77.17
2024-03-31 02:55:00,GPU_0,26.51,21.39,48.95,42.87,55.74,1085.42,5.53,31.35,156.12,32.58,43.36,191.06
2024-03-31 02:55:00,GPU_1,9.51,8.62,21.96,34.77,39.54,1044.96,5.53,31.35,156.12,32.58,43.36,191.06
2024-03-31 02:55:00,GPU_2,10.46,10.93,24.66,37.0,44.0,1047.42,5.53,31.35,156.12,32.58,43.36,191.06
2024-03-31 02:55:00,GPU_3,6.25,5.47,8.62,34.13,38.25,1067.81,5.53,31.35,156.12,32.58,43.36,191.06
2024-03-31 03:00:00,GPU_0,20.2,23.32,36.96,41.04,52.07,1094.46,13.68,35.52,172.88,30.38,50.05,126.03
2024-03-31 03:00:00,GPU_1,8.75,9.36,12.7,39.89,49.77,1000.0,13.68,35.52,172.88,30.38,50.05,126.03
2024-03-31 03:00:00,GPU_2,14.57,14.17,31.26,36.11,42.22,1103.74,13.68,35.52,172.88,30.38,50.05,126.03
2024-03-31 03:00:00,GPU_3,10.91,11.09,19.22,36.62,43.25,1055.33,13.68,35.52,172.88,30.38,50.05,126.03
2024-03-31 03:05:00,GPU_0,36.09,42.38,69.87,53.75,77.51,1139.1,10.76,26.67,214.9,34.77,60.76,126.81
2024-03-31 03:05:00,GPU_1,13.74,14.4,30.66,33.59,37.17,1072.58,10.76,26.67,214.9,34.77,60.76,126.81
2024-03-31 03:05:00,GPU_2,10.7,12.44,26.31,34.92,39.83,1023.12,10.76,26.67,214.9,34.77,60.76,126.81
2024-03-31 03:05:00,GPU_3,7.55,6.99,17.92,33.58,37.17,1074.35,10.76,26.67,214.9,34.77,60.76,126.81
2024-03-31 03:10:00,GPU_0,38.52,42.01,87.08,52.29,74.57,1208.68,6.28,32.37,207.48,33.6,54.88,62.4
2024-03-31 03:10:00,GPU_1,5.12,6.08,12.98,34.68,39.37,1014.59,6.28,32.37,207.48,33.6,54.88,62.4
2024-03-31 03:10:00,GPU_2,5.59,4.6,6.92,30.17,30.35,1054.76,6.28,32.37,207.48,33.6,54.88,62.4
2024-03-31 03:10:00,GPU_3,13.9,14.23,27.37,35.5,40.99,1129.93,6.28,32.37,207.48,33.6,54.88,62.4
2024-03-31 03:15:00,GPU_0,36.87,36.44,76.0,49.45,68.91,1258.43,17.91,38.25,196.54,33.76,71.39,167.03
2024-03-31 03:15:00,GPU_1,13.66,13.51,26.14,40.98,51.96,1072.52,17.91,38.25,196.54,33.76,71.39,167.03
2024-03-31 03:15:00,GPU_2,11.86,11.46,15.4,36.4,42.8,1036.29,17.91,38.25,196.54,33.76,71.39,167.03
2024-03-31 03:15:00,GPU_3,8.92,7.93,20.67,35.15,40.3,1101.41,17.91,38.25,196.54,33.76,71.39,167.03
2024-03-31 03:20:00,GPU_0,26.45,25.05,54.16,45.1,60.21,1077.47,16.79,26.58,157.92,34.99,63.07,138.09
2024-03-31 03:20:00,GPU_1,6.38,5.69,20.65,35.94,41.89,1000.0,16.79,26.58,157.92,34.99,63.07,138.09
2024-03-31 03:20:00,GPU_2,7.94,7.9,8.28,35.97,41.95,1000.0,16.79,26.58,157.92,34.99,63.07,138.09
2024-03-31 03:20:00,GPU_3,13.47,15.44,14.42,33.79,37.57,1151.8,16.79,26.58,157.92,34.99,63.07,138.09
2024-03-31 03:25:00,GPU_0,36.8,41.53,69.99,51.01,72.01,1244.99,11.81,23.19,177.01,32.51,55.92,96.49
2024-03-31 03:25:00,GPU_1,13.48,13.68,22.94,44.8,59.59,1025.88,11.81,23.19,177.01,32.51,55.92,96.49
2024-03-31 03:25:00,GPU_2,7.64,9.13,24.15,36.07,42.13,1062.63,11.81,23.19,177.01,32.51,55.92,96.49
2024-03-31 03:25:00,GPU_3,6.29,6.73,16.88,35.59,41.18,1096.81,11.81,23.19,177.01,32.51,55.92,96.49
2024-03-31 03:30:00,GPU_0,36.92,37.17,75.37,47.7,65.41,1219.01,9.37,33.06,173.35,31.87,60.04,191.09
2024-03-31 03:30:00,GPU_1,8.47,9.96,15.76,41.45,52.9,1123.18,9.37,33.06,173.35,31.87,60.04,191.09
2024-03-31 03:30:00,GPU_2,5.36,4.93,14.92,31.21,32.43,1000.0,9.37,33.06,173.35,31.87,60.04,191.09
2024-03-31 03:30:00,GPU_3,11.8,9.93,21.62,32.1,34.21,1101.73,9.37,33.06,173.35,31.87,60.04,191.09
2024-03-31 03:35:00,GPU_0,36.45,31.93,72.36,49.35,68.7,1171.7,8.66,34.07,182.64,32.97,49.35,117.44
2024-03-31 03:35:00,GPU_1,13.43,14.83,30.91,39.02,48.03,1061.64,8.66,34.07,182.64,32.97,49.35,117.44
2024-03-31 03:35:00,GPU_2,7.35,8.49,13.24,31.26,32.52,1094.27,8.66,34.07,182.64,32.97,49.35,117.44
2024-03-31 03:35:00,GPU_3,12.7,12.05,30.12,32.79,35.58,1038.83,8.66,34.07,182.64,32.97,49.35,117.44
2024-03-31 03:40:00,GPU_0,22.67,19.34,42.93,45.43,60.86,1108.49,14.81,35.17,145.45,28.51,71.49,54.12
2024-03-31 03:40:00,GPU_1,10.15,9.46,17.9,34.97,39.95,1106.52,14.81,35.17,145.45,28.51,71.49,54.12
2024-03-31 03:40:00,GPU_2,7.47,8.52,21.81,38.85,47.71,1002.62,14.81,35.17,145.45,28.51,71.49,54.12
2024-03-31 03:40:00,GPU_3,6.79,7.71,15.94,37.83,45.66,1085.41,14.81,35.17,145.45,28.51,71.49,54.12
2024-03-31 03:45:00,GPU_0,25.49,24.05,58.63,48.32,66.64,1087.05,16.77,38.27,160.18,30.15,38.35,137.2
2024-03-31 03:45:00,GPU_1,6.68,7.06,13.73,33.55,37.1,1047.19,16.77,38.27,160.18,30.15,38.35,137.2
2024-03-31 03:45:00,GPU_2,9.65,9.04,16.42,35.82,41.64,1068.53,16.77,38.27,160.18,30.15,38.35,137.2
2024-03-31 03:45:00,GPU_3,11.8,9.67,21.57,39.32,48.64,1055.3,16.77,38.27,160.18,30.15,38.35,137.2
2024-03-31 03:50:00,GPU_0,34.38,30.48,69.69,45.71,61.42,1169.21,14.39,36.74,199.53,35.78,59.55,122.99
2024-03-31 03:50:00,GPU_1,8.0,7.57,24.45,33.78,37.55,1042.67,14.39,36.74,199.53,35.78,59.55,122.99
2024-03-31 03:50:00,GPU_2,8.79,9.59,21.81,34.14,38.28,1066.11,14.39,36.74,199.53,35.78,59.55,122.99
2024-03-31 03:50:00,GPU_3,14.5,11.7,29.06,37.38,44.76,1074.5,14.39,36.74,199.53,35.78,59.55,122.99
2024-03-31 03:55:00,GPU_0,31.86,29.67,65.97,48.77,67.54,1202.21,6.41,20.88,193.84,33.31,48.18,176.89
2024-03-31 03:55:00,GPU_1,12.53,13.19,29.82,34.55,39.09,1016.3,6.41,20.88,193.84,33.31,48.18,176.89
2024-03-31 03:55:00,GPU_2,5.03,4.81,13.11,35.64,41.27,1012.29,6.41,20.88,193.84,33.31,48.18,176.89
2024-03-31 03:55:00,GPU_3,5.12,5.37,21.72,36.91,43.83,1017.9,6.41,20.88,193.84,33.31,48.18,176.89
2024-03-31 04:00:00,GPU_0,25.58,29.91,51.76,44.41,58.83,1103.41,7.37,22.3,143.58,30.73,43.04,81.62
2024-03-31 04:00:00,GPU_1,7.42,6.52,20.22,35.0,40.0,1000.0,7.37,22.3,143.58,30.73,43.04,81.62
2024-03-31 04:00:00,GPU_2,5.2,4.55,11.17,31.36,32.72,1000.0,7.37,22.3,143.58,30.73,43.04,81.62
2024-03-31 04:00:00,GPU_3,12.0,13.55,17.84,37.3,44.6,1048.77,7.37,22.3,143.58,30.73,43.04,81.62
2024-03-31 04:05:00,GPU_0,29.22,29.77,66.04,49.31,68.62,1072.11,10.85,25.02,182.47,31.39,61.68,55.41
2024-03-31 04:05:00,GPU_1,14.17,14.1,25.56,40.99,51.99,1106.56,10.85,25.02,182.47,31.39,61.68,55.41
2024-03-31 04:05:00,GPU_2,6.83,5.69,16.4,30.0,30.0,1000.0,10.85,25.02,182.47,31.39,61.68,55.41
2024-03-31 04:05:00,GPU_3,8.2,7.31,19.31,30.0,30.0,1009.95,10.85,25.02,182.47,31.39,61.68,55.41
2024-03-31 04:10:00,GPU_0,29.02,31.19,60.11,49.49,68.98,1107.74,19.23,30.39,175.19,31.87,61.13,63.08
2024-03-31 04:10:00,GPU_1,10.02,11.81,22.86,39.75,49.51,1094.5,19.23,30.39,175.19,31.87,61.13,63.08
